LAMMPS data file via write_data, version 2 Aug 2023, timestep = 13000, units = metal

2916 atoms
1 atom types

-1.66288553453154 48.11278553453486 xlo xhi
-1.66288553453154 48.11278553453486 ylo yhi
-1.66288553453154 48.11278553453486 zlo zhi

Masses

1 39.948002

Atoms # atomic

1639 1 0.3280229768550684 1.9036339417058987 1.7533086652795897 0 1 0
1048 1 2.4131598398030665 2.6055610563424807 -1.3409907052004342 0 0 0
698 1 -0.9265108409228695 0.8697622490887511 -1.3652343240376423 0 1 0
671 1 2.0635501157805356 -1.038065835695856 -1.6323649244121337 0 1 0
741 1 -0.4249218517865361 -1.6535673279684033 1.8378451024045206 0 1 0
728 1 5.445682275917758 0.5156048508944142 -1.4518770510296954 0 1 0
690 1 4.081606800395931 1.6409613229749702 2.750023196466919 0 1 0
89 1 3.319239830336909 -1.6269434835962002 1.64701501518269 0 0 0
702 1 8.32295610066543 1.9171170235526236 0.16383794095701676 0 1 0
98 1 12.697126424575245 1.1730151282020254 2.6065963144515383 0 0 0
2015 1 12.029611696390644 0.2612914931881314 -1.2406245964000018 0 0 1
745 1 10.265518316391743 -1.3905099623512984 1.957028427770513 0 1 0
2106 1 15.908177015106201 0.12545115488410508 0.20118803870488766 0 0 1
149 1 14.469756276032932 3.302190728964179 -0.2580495516744048 0 0 0
740 1 18.172237839497154 -1.1443033515117036 3.1350058571117723 0 1 0
10 1 18.956382782124834 2.426818605680155 1.6646919763405723 0 0 0
1819 1 19.41521284860084 -1.003692693817759 -0.34162386672879497 0 1 0
2070 1 22.233182210117036 1.9277889593657407 -0.4704154586949596 0 0 1
1010 1 2.1208144290447963 4.756453145899784 1.1835098286516827 0 0 0
282 1 0.3026546328790529 7.9966800381006795 0.6951216379912699 1 0 0
608 1 -1.3945090521514023 5.565937967477391 2.5076991492622778 1 0 0
977 1 3.7657155051188766 8.195427188747484 1.1859884478912481 0 0 0
1960 1 7.813620811745418 6.81319227138639 0.9641601580505386 0 0 1
276 1 5.445173025795805 4.173878502119434 0.14015155125004264 1 0 0
2011 1 11.233569985601912 4.161207138981755 0.7160910785222638 0 0 1
351 1 11.711541763191493 8.160614375527343 2.3122446141858193 0 0 0
136 1 13.016589429630386 7.014792165720856 -1.1244399120644553 0 0 0
383 1 8.520447709315668 3.9922646169567857 3.110918271184268 0 0 0
131 1 17.168604946951497 5.700578736274042 -0.5099498005072911 0 0 0
119 1 18.282529098063307 5.459141715853973 3.158992202901689 0 0 0
548 1 19.752495081604504 8.288865999407667 0.6496728320582554 0 0 0
158 1 21.791137222728477 4.476922516789898 3.1222255186302936 0 0 0
190 1 20.91177466181158 5.005330728976621 -0.4574283780259629 0 0 0
88 1 0.504995953814301 11.690369050099285 -0.43773838322906866 0 0 0
3 1 6.818978869646079 10.133088378735227 -0.33798219606088176 0 0 0
66 1 7.884626195112361 10.98284100073991 2.84253147072613 0 0 0
33 1 4.051386537011915 11.879002241732412 1.3295403362736073 0 0 0
2030 1 8.905245089402031 13.158806250775854 -1.4511534853630133 0 0 1
79 1 11.123939177750698 11.955440229102921 1.6658410455787198 0 0 0
81 1 10.307843121603346 9.654054250501089 -0.9132312390022342 0 0 0
2271 1 14.515237286702412 10.305059054687595 -0.2224939663935812 0 0 1
386 1 17.542552828006812 11.700380009415513 0.7439985469332555 0 0 0
2392 1 20.24878756878116 12.203381112022338 2.8432705946907264 0 0 1
509 1 22.853501606782583 10.105653683280321 0.8947179750689904 0 0 0
104 1 2.6127362493141666 17.874468237379798 1.1794442988093734 0 0 0
6 1 0.08165268722346442 15.463068462181504 0.8672314635026663 0 0 0
2050 1 3.4368561921891505 14.59626440908512 -0.5003826448530899 0 0 1
